tconst,averageRating,numVotes,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,X1,id,imdbid,rating,title,year
tt0023940,7.6,4760,movie,Design for Living,Design for Living,0,1933,,91,"Comedy,Romance",225,8346,0023940,1,Design for Living,1933
tt0023969,8,51214,movie,Duck Soup,Duck Soup,0,1933,,68,"Comedy,Musical,War",232,5185,0023969,1,Duck Soup,1933
tt0024008,6.8,1364,movie,Female,Female,0,1933,,60,"Comedy,Drama,Romance",219,6056,0024008,3,Female,1933
tt0024028,7.7,4008,movie,Footlight Parade,Footlight Parade,0,1933,,104,"Comedy,Musical,Romance",229,802,0024028,3,Footlight Parade,1933
tt0024034,7.6,9243,movie,42nd Street,42nd Street,0,1933,,89,"Comedy,Musical,Romance",220,4335,0024034,3,42nd Street,1933
tt0024069,8,6300,movie,Gold Diggers of 1933,Gold Diggers of 1933,0,1933,,97,"Comedy,Drama,Musical",230,5916,0024069,3,Gold Diggers of 1933,1933
tt0024184,7.7,25138,movie,The Invisible Man,The Invisible Man,0,1933,,71,"Horror,Sci-Fi",222,7450,0024184,1,"Invisible Man, The",1933
tt0024188,7.5,6944,movie,Island of Lost Souls,Island of Lost Souls,0,1932,,70,"Horror,Sci-Fi",204,3844,0024188,1,Island of Lost Souls,1932
tt0024216,7.9,72066,movie,King Kong,King Kong,0,1933,,100,"Adventure,Horror,Sci-Fi",221,2229,0024216,0,King Kong,1933
tt0024264,7.3,5359,movie,Little Women,Little Women,0,1933,,115,"Drama,Family,Romance",231,2231,0024264,3,Little Women,1933
tt0024432,6.2,72,short,The Peanut Vendor,The Peanut Vendor,0,1933,,,"Animation,Music,Short",228,6205,0024432,0,"Peanut Vendor, The",1933
tt0024473,7.2,3147,movie,The Private Life of Henry VIII.,The Private Life of Henry VIII.,0,1933,,97,"Biography,Comedy,Drama",233,1248,0024473,1,"Private Life of Henry VIII., The",1933
tt0024481,7.8,6385,movie,Queen Christina,Queen Christina,0,1933,,99,"Biography,Drama,History",223,1330,0024481,3,Queen Christina,1933
tt0024625,5.7,677,movie,A Study in Scarlet,A Study in Scarlet,0,1933,,72,"Mystery,Thriller",224,6193,0024625,3,A Study in Scarlet,1933
tt0024679,5.6,201,movie,Tomorrow at Seven,Tomorrow at Seven,0,1933,,62,"Comedy,Crime,Drama",217,5752,0024679,3,Tomorrow at Seven,1933
tt0024727,5.7,1800,movie,The Vampire Bat,The Vampire Bat,0,1933,,65,"Drama,Horror,Mystery",218,3210,0024727,3,"Vampire Bat, The",1933
tt0024831,7.1,905,movie,Anne of Green Gables,Anne of Green Gables,0,1934,,78,"Comedy,Drama,Family",248,5319,0024831,3,Anne of Green Gables,1934
tt0024844,7.9,12388,movie,L'Atalante,L'Atalante,0,1934,,89,"Comedy,Drama,Romance",237,1795,0024844,0,L&#39;atalante,1934
tt0024961,6.9,1024,movie,The Cat's-Paw,The Cat's-Paw,0,1934,,102,Comedy,249,1324,0024961,1,"Cat&#39;s-Paw, The",1934
tt0024991,6.9,2990,movie,Cleopatra,Cleopatra,0,1934,,100,"Biography,Drama,History",240,1270,0024991,1,Cleopatra,1934
tt0025004,7.6,2116,movie,The Count of Monte Cristo,The Count of Monte Cristo,0,1934,,113,"Action,Adventure,Drama",239,1246,0025004,1,"Count of Monte Cristo, The",1934
tt0025091,6.9,1213,movie,Evelyn Prentice,Evelyn Prentice,0,1934,,79,"Drama,Mystery,Romance",241,6772,0025091,3,Evelyn Prentice,1934
tt0025301,7.6,3471,movie,Imitation of Life,Imitation of Life,0,1934,,111,"Drama,Romance",242,7999,0025301,3,Imitation of Life,1934
tt0025316,8.1,81763,movie,It Happened One Night,It Happened One Night,0,1934,,105,"Comedy,Romance",250,621,0025316,3,It Happened One Night,1934
tt0025423,7,2605,movie,The Lost Patrol,The Lost Patrol,0,1934,,73,"Adventure,War",234,1969,0025423,0,"Lost Patrol, The",1934
tt0025424,4.4,63,movie,Lost in the Stratosphere,Lost in the Stratosphere,0,1934,,64,"Comedy,Drama",244,5523,0025424,2,Lost in the Stratosphere,1934
tt0025452,6.9,14724,movie,The Man Who Knew Too Much,The Man Who Knew Too Much,0,1934,,75,"Crime,Mystery,Thriller",238,7304,0025452,3,"Man Who Knew Too Much, The",1934
tt0025465,3.5,1834,movie,Maniac,Maniac,0,1934,,51,Horror,236,4702,0025465,3,Maniac,1934
tt0025586,7.3,5254,movie,Of Human Bondage,Of Human Bondage,0,1934,,83,"Drama,Romance",235,1379,0025586,1,Of Human Bondage,1934
tt0025617,6.7,1120,movie,The Painted Veil,The Painted Veil,0,1934,,85,"Drama,Romance",247,1329,0025617,1,"Painted Veil, The",1934
tt0025746,7.7,4948,movie,The Scarlet Empress,The Scarlet Empress,0,1934,,104,"Drama,History,Romance",246,1325,0025746,3,"Scarlet Empress, The",1934
tt0025755,6.3,490,movie,Search for Beauty,Search for Beauty,0,1934,,78,"Comedy,Crime,Romance",243,5821,0025755,3,Search for Beauty,1934
tt0025822,5.5,597,movie,Spitfire,Spitfire,0,1934,,87,Drama,245,4443,0025822,3,Spitfire,1934
tt0026029,7.8,45421,movie,The 39 Steps,The 39 Steps,0,1935,,86,"Mystery,Thriller",253,1242,0026029,3,"39 Steps, The",1935
tt0026071,7.1,4418,movie,Anna Karenina,Anna Karenina,0,1935,,95,"Drama,Romance",259,1261,0026071,2,Anna Karenina,1935
tt0026138,7.9,37964,movie,Bride of Frankenstein,Bride of Frankenstein,0,1935,,75,"Drama,Horror,Sci-Fi",252,3891,0026138,3,"Bride of Frankenstein, The",1935
tt0026599,5.9,103,movie,The Lady in Scarlet,The Lady in Scarlet,0,1935,,65,"Mystery,Romance",257,5750,0026599,2,"Lady in Scarlet, The",1935
tt0026663,7.3,3798,movie,Mad Love,Mad Love,0,1935,,68,"Horror,Romance,Sci-Fi",260,7998,0026663,2,Mad Love,1935
tt0026667,7.1,652,movie,Magnificent Obsession,Magnificent Obsession,0,1935,,112,"Drama,Romance",251,2756,0026667,3,Magnificent Obsession,1935
tt0026752,7.8,18426,movie,Mutiny on the Bounty,Mutiny on the Bounty,0,1935,,132,"Adventure,Biography,Drama",262,1361,0026752,1,Mutiny on the Bounty,1935
tt0026768,7,986,movie,Naughty Marietta,Naughty Marietta,0,1935,,105,"Drama,Musical,Romance",261,1685,0026768,3,Naughty Marietta,1935
tt0026778,8,27909,movie,A Night at the Opera,A Night at the Opera,0,1935,,96,"Comedy,Music,Musical",256,3881,0026778,1,A Night At The Opera,1935
tt0026939,5.9,164,movie,The Riverside Murder,The Riverside Murder,0,1935,,64,"Crime,Mystery",258,5913,0026939,2,"Riverside Murder, The",1935
tt0026942,7.1,2574,movie,Roberta,Roberta,0,1935,,106,"Comedy,Musical,Romance",255,2362,0026942,3,Roberta,1935
tt0027125,7.8,15231,movie,Top Hat,Top Hat,0,1935,,101,"Comedy,Musical,Romance",254,595,0027125,2,Top Hat,1935
tt0027387,6.8,1176,movie,Born to Dance,Born to Dance,0,1936,,106,"Comedy,Musical",267,2363,0027387,3,Born to Dance,1936
tt0027407,7.1,2236,movie,Bullets or Ballots,Bullets or Ballots,0,1936,,82,"Crime,Drama,Film-Noir",287,4143,0027407,3,Bullets or Ballots,1936
tt0027438,7.1,3939,movie,The Charge of the Light Brigade,The Charge of the Light Brigade,0,1936,,115,"Action,Adventure,Romance",281,1237,0027438,1,"Charge of the Light Brigade, The",1936
tt0027545,6.4,4793,movie,Dracula's Daughter,Dracula's Daughter,0,1936,,71,"Drama,Fantasy,Horror",270,7992,0027545,3,Dracula&#39;s Daughter,1936
tt0027562,6.3,315,movie,Earthworm Tractors,Earthworm Tractors,0,1936,,69,Comedy,288,2699,0027562,1,Earthworm Tractors,1936
tt0027652,7.9,9986,movie,Fury,Fury,0,1936,,92,"Crime,Drama,Film-Noir",282,6096,0027652,2,Fury,1936
tt0027698,6.8,6160,movie,The Great Ziegfeld,The Great Ziegfeld,0,1936,,176,"Biography,Drama,Musical",276,3401,0027698,3,"Great Ziegfeld, The",1936
tt0027752,7.9,2520,movie,The Only Son,Hitori musuko,0,1936,,87,Drama,284,3560,0027752,3,"Only Son, The",1936
tt0027977,8.5,180798,movie,Modern Times,Modern Times,0,1936,,87,"Comedy,Drama,Family",268,1323,0027977,0,Modern Times,1936
tt0027996,8,17547,movie,Mr. Deeds Goes to Town,Mr. Deeds Goes to Town,0,1936,,115,"Comedy,Drama,Romance",277,1992,0027996,3,Mr. Deeds Goes to Town,1936
tt0028000,6.3,167,movie,Murder at Glen Athol,Murder at Glen Athol,0,1936,,64,Mystery,263,6174,0028000,3,Murder at Glen Athol,1936
tt0028010,8.1,17987,movie,My Man Godfrey,My Man Godfrey,0,1936,,94,"Comedy,Drama,Romance",271,5852,0028010,2,My Man Godfrey,1936
tt0028021,7.4,1680,movie,Osaka Elegy,Naniwa erejî,0,1936,,71,"Comedy,Drama",286,2853,0028021,3,Osaka Elegy,1936
tt0028092,6.6,554,movie,Pennies from Heaven,Pennies from Heaven,0,1936,,81,"Comedy,Drama,Music",264,4010,0028092,3,Pennies from Heaven,1936
tt0028096,7.6,10924,movie,The Petrified Forest,The Petrified Forest,0,1936,,82,"Drama,Film-Noir,Romance",289,1369,0028096,3,"Petrified Forest, The",1936
tt0028174,3.2,1297,movie,Revolt of the Zombies,Revolt of the Zombies,0,1936,,65,"Adventure,Horror",273,2554,0028174,0,Revolt of the Zombies,1936
tt0028203,6.6,1507,movie,Romeo and Juliet,Romeo and Juliet,0,1936,,125,"Drama,Romance",275,4069,0028203,3,Romeo and Juliet,1936
tt0028212,7.1,12771,movie,Sabotage,Sabotage,0,1936,,76,Thriller,274,5926,0028212,3,Sabotage,1936
tt0028216,7.3,4393,movie,San Francisco,San Francisco,0,1936,,115,"Drama,Musical,Romance",278,1359,0028216,1,San Francisco,1936
tt0028231,6.6,6949,movie,Secret Agent,Secret Agent,0,1936,,86,"Mystery,Thriller",272,7308,0028231,3,Secret Agent,1936
tt0028333,7.7,10556,movie,Swing Time,Swing Time,0,1936,,103,"Comedy,Musical,Romance",266,596,0028333,1,Swing Time,1936
tt0028355,7.3,1867,movie,Theodora Goes Wild,Theodora Goes Wild,0,1936,,94,"Comedy,Romance",265,3280,0028355,3,Theodora Goes Wild,1936
tt0028356,7.6,1930,movie,These Three,These Three,0,1936,,93,"Drama,Romance",279,7227,0028356,2,These Three,1936
tt0028505,7.1,2727,movie,Wife vs. Secretary,Wife vs. Secretary,0,1936,,88,"Comedy,Drama,Romance",269,1360,0028505,2,Wife vs. Secretary,1936
tt0028597,7.9,15469,movie,The Awful Truth,The Awful Truth,0,1937,,91,"Comedy,Romance",297,6554,0028597,3,"Awful Truth, The",1937
tt0028683,7.5,6428,movie,Camille,Camille,0,1936,,109,"Drama,Romance",285,3598,0028683,3,Camille,1936
tt0028739,6.7,1178,movie,Conquest,Conquest,0,1937,,113,"Drama,History,Romance",305,1332,0028739,2,Conquest,1937
tt0028772,7.7,11791,movie,A Day at the Races,A Day at the Races,0,1937,,111,"Comedy,Musical,Sport",295,2382,0028772,2,A Day at the Races,1937
tt0029087,6.9,1001,movie,Knight Without Armor,Knight Without Armour,0,1937,,107,"Adventure,Drama,History",301,1244,0029087,2,Knight Without Armor,1937
tt0029162,7.8,10709,movie,Lost Horizon,Lost Horizon,0,1937,,132,"Adventure,Drama,Fantasy",306,1336,0029162,2,Lost Horizon,1937
tt0029192,8.3,6092,movie,Make Way for Tomorrow,Make Way for Tomorrow,0,1937,,91,"Comedy,Drama,Romance",307,4255,0029192,3,Make Way for Tomorrow,1937
tt0029207,5.3,286,movie,The Mandarin Mystery,The Mandarin Mystery,0,1936,,66,"Comedy,Crime,Mystery",283,3548,0029207,3,"Mandarin Mystery, The",1936
tt0029217,7.4,2845,movie,Marked Woman,Marked Woman,0,1937,,96,"Crime,Film-Noir,Thriller",303,7877,0029217,3,Marked Woman,1937
tt0029322,7.3,5179,movie,Nothing Sacred,Nothing Sacred,0,1937,,77,"Comedy,Drama,Romance",299,3968,0029322,0,Nothing Sacred,1937
tt0029377,5.2,414,movie,Parnell,Parnell,0,1937,,118,"Biography,Drama,Romance",298,1358,0029377,2,Parnell,1937
tt0029442,7.7,3745,movie,The Prisoner of Zenda,The Prisoner of Zenda,0,1937,,101,"Adventure,Drama,Romance",300,1240,0029442,1,"Prisoner of Zenda, The",1937
tt0029453,7.8,5376,movie,Pépé le Moko,Pépé le Moko,0,1937,,94,"Crime,Drama,Romance",290,5740,0029453,2,Pepe le Moko,1937
tt0029546,7.6,5766,movie,Shall We Dance,Shall We Dance,0,1937,,109,"Comedy,Musical,Romance",304,597,0029546,1,Shall We Dance,1937
tt0029565,5.7,488,movie,Murder at the Baskervilles,Silver Blaze,0,1937,,71,"Crime,Mystery",302,5617,0029565,1,Murder at the Baskervilles (Silver Blaze),1937
tt0029583,7.6,157807,movie,Snow White and the Seven Dwarfs,Snow White and the Seven Dwarfs,0,1937,,83,"Animation,Family,Fantasy",294,1976,0029583,3,Snow White and the Seven Dwarfs,1937
tt0029604,7.8,6742,movie,Stage Door,Stage Door,0,1937,,92,"Comedy,Drama",296,631,0029604,3,Stage Door,1937
tt0029608,7.5,3917,movie,Stella Dallas,Stella Dallas,0,1937,,106,"Drama,Romance",292,795,0029608,3,Stella Dallas,1937
tt0029682,7.4,5870,movie,Topper,Topper,0,1937,,97,"Comedy,Fantasy,Romance",293,1335,0029682,2,Topper,1937
tt0029811,7,7514,movie,Young and Innocent,Young and Innocent,0,1937,,80,"Crime,Mystery,Romance",291,7317,0029811,3,"Girl Was Young, The",1937
tt0029843,8,42839,movie,The Adventures of Robin Hood,The Adventures of Robin Hood,0,1938,,102,"Action,Adventure,Romance",322,3103,0029843,2,"Adventures of Robin Hood, The",1938
tt0029870,8,17909,movie,Angels with Dirty Faces,Angels with Dirty Faces,0,1938,,97,"Crime,Drama,Film-Noir",321,7290,0029870,1,Angels with Dirty Faces,1938
tt0029929,7.3,2602,movie,Bluebeard's Eighth Wife,Bluebeard's Eighth Wife,0,1938,,85,"Comedy,Romance",309,3283,0029929,2,Bluebeard&#39;s Eighth Wife,1938
tt0029942,7.3,4589,movie,Boys Town,Boys Town,0,1938,,96,"Biography,Drama",317,2467,0029942,0,Boys Town,1938
tt0029947,8,49806,movie,Bringing Up Baby,Bringing Up Baby,0,1938,,102,"Comedy,Family,Romance",318,3400,0029947,3,Bringing Up Baby,1938
tt0029971,7.1,2877,movie,Carefree,Carefree,0,1938,,83,"Comedy,Musical,Romance",319,594,0029971,2,Carefree,1938
tt0030044,7.6,2383,movie,The Dawn Patrol,The Dawn Patrol,0,1938,,103,"Drama,War",312,1238,0030044,0,"Dawn Patrol, The",1938
tt0030127,7.6,1355,movie,The Baker's Wife,La femme du boulanger,0,1938,,133,"Comedy,Drama",313,6042,0030127,1,"Baker&#39;s Wife, The",1938
tt0030149,7,1514,movie,Four Daughters,Four Daughters,0,1938,,90,"Drama,Music,Romance",320,3951,0030149,3,Four Daughters,1938
tt0030241,7.8,12427,movie,Holiday,Holiday,0,1938,,95,"Comedy,Romance",314,994,0030241,3,Holiday,1938
tt0030287,7.6,10325,movie,Jezebel,Jezebel,0,1938,,104,"Drama,Romance",315,1367,0030287,2,Jezebel,1938
tt0030341,7.9,41245,movie,The Lady Vanishes,The Lady Vanishes,0,1938,,96,"Mystery,Thriller",308,620,0030341,3,"Lady Vanishes, The",1938
tt0030396,6.9,1688,movie,The Mad Miss Manton,The Mad Miss Manton,0,1938,,80,"Comedy,Crime,Mystery",311,4495,0030396,3,"Mad Miss Manton, The",1938
tt0030473,6.2,790,movie,"Mr. Wong, Detective","Mr. Wong, Detective",0,1938,,69,"Adventure,Crime,Drama",310,2590,0030473,1,"Mr. Wong, Detective",1938
tt0030755,7.1,1525,movie,The Sisters,The Sisters,0,1938,,99,Drama,316,1378,0030755,2,"Sisters, The",1938
tt0031022,7.6,5476,movie,The Adventures of Sherlock Holmes,The Adventures of Sherlock Holmes,0,1939,,85,"Crime,Mystery,Thriller",343,5863,0031022,3,"Adventures of Sherlock Holmes, The",1939
tt0031060,6.9,4968,movie,At the Circus,At the Circus,0,1939,,87,"Comedy,Musical",351,2372,0031060,2,At the Circus,1939
tt0031066,6.5,2024,movie,Babes in Arms,Babes in Arms,0,1939,,94,"Comedy,Musical",349,3723,0031066,3,Babes in Arms,1939
tt0031210,7.6,8620,movie,Dark Victory,Dark Victory,0,1939,,104,"Drama,Romance",347,1370,0031210,3,Dark Victory,1939
tt0031225,7.7,8871,movie,Destry Rides Again,Destry Rides Again,0,1939,,95,"Comedy,Western",346,5634,0031225,3,Destry Rides Again,1939
tt0031235,7.2,3966,movie,Dodge City,Dodge City,0,1939,,104,Western,337,383,0031235,2,Dodge City,1939
tt0031252,7.2,4866,movie,Drums Along the Mohawk,Drums Along the Mohawk,0,1939,,104,"Drama,History,Romance",323,1384,0031252,2,Drums Along the Mohawk,1939
tt0031322,6.9,4003,movie,The Flying Deuces,The Flying Deuces,0,1939,,69,"Comedy,War",328,1973,0031322,0,"Flying Deuces, The",1939
tt0031359,7.4,3093,movie,Gaslight,Gaslight,0,1940,,84,Thriller,358,5773,0031359,3,Gaslight,1940
tt0031381,8.2,255666,movie,Gone with the Wind,Gone with the Wind,0,1939,,238,"Drama,History,Romance",331,291,0031381,3,Gone with the Wind,1939
tt0031385,7.8,8801,movie,"Goodbye, Mr. Chips","Goodbye, Mr. Chips",0,1939,,114,"Drama,Romance",345,1245,0031385,2,"Goodbye, Mr. Chips",1939
tt0031387,4.9,1099,movie,The Gorilla,The Gorilla,0,1939,,66,"Comedy,Horror",324,2555,0031387,3,"Gorilla, The",1939
tt0031455,7.9,9010,movie,The Hunchback of Notre Dame,The Hunchback of Notre Dame,0,1939,,117,"Drama,Horror,Romance",333,2086,0031455,0,"Hunchback of Notre Dame, The",1939
tt0031505,6.4,7664,movie,Jamaica Inn,Jamaica Inn,0,1939,,108,"Adventure,Crime",338,7322,0031505,3,Jamaica Inn,1939
tt0031507,7.1,3463,movie,Jesse James,Jesse James,0,1939,,106,"Biography,Crime,Drama",334,1383,0031507,2,Jesse James,1939
tt0031514,7.8,5685,movie,Le Jour Se Leve,Le jour se lève,0,1939,,93,"Crime,Drama,Romance",339,8098,0031514,2,Le jour se l&egrave;ve,1939
tt0031516,7.3,1687,movie,Juarez,Juarez,0,1939,,125,"Biography,Drama,History",332,1368,0031516,2,Juarez,1939
tt0031679,8.2,94733,movie,Mr. Smith Goes to Washington,Mr. Smith Goes to Washington,0,1939,,129,"Comedy,Drama",344,5946,0031679,2,Mr. Smith Goes to Washington,1939
tt0031680,6,588,movie,Mr. Wong in Chinatown,Mr. Wong in Chinatown,0,1939,,71,Mystery,340,2622,0031680,1,Mr. Wong in Chinatown,1939
tt0031709,6.7,886,movie,Nancy Drew... Reporter,Nancy Drew... Reporter,0,1939,,68,"Comedy,Crime,Mystery",335,5763,0031709,3,Nancy Drew... Reporter,1939
tt0031725,8,16609,movie,Ninotchka,Ninotchka,0,1939,,110,"Comedy,Romance",327,1259,0031725,3,Ninotchka,1939
tt0031742,7.8,4880,movie,Of Mice and Men,Of Mice and Men,0,1939,,106,Drama,336,2851,0031742,1,Of Mice and Men,1939
tt0031826,7.2,4427,movie,The Private Lives of Elizabeth and Essex,The Private Lives of Elizabeth and Essex,0,1939,,106,"Biography,Drama,History",341,1371,0031826,2,Essex and Elizabeth,1939
tt0031885,8.1,23501,movie,The Rules of the Game,La règle du jeu,0,1939,,110,"Comedy,Drama",330,3089,0031885,3,"Rules of the Game, The",1939
tt0031971,7.9,36591,movie,Stagecoach,Stagecoach,0,1939,,96,"Adventure,Western",350,593,0031971,3,Stagecoach,1939
tt0031981,7,868,movie,The Story of Alexander Graham Bell,The Story of Alexander Graham Bell,0,1939,,98,"Biography,Drama,History",348,1385,0031981,2,"Story of Alexander Graham Bell, The",1939
tt0032138,8,341004,movie,The Wizard of Oz,The Wizard of Oz,0,1939,,102,"Adventure,Family,Fantasy",326,174,0032138,3,"Wizard of Oz, The",1939
tt0032143,8,11108,movie,The Women,The Women,0,1939,,133,"Comedy,Drama",329,588,0032143,3,"Women, The",1939
tt0032145,7.7,14463,movie,Wuthering Heights,Wuthering Heights,0,1939,,104,"Drama,Romance",325,1239,0032145,2,Wuthering Heights,1939
tt0032155,7.6,6373,movie,Young Mr. Lincoln,Young Mr. Lincoln,0,1939,,100,"Biography,Drama",342,1382,0032155,2,Young Mr. Lincoln,1939
tt0032194,7.6,3780,movie,"All This, and Heaven Too","All This, and Heaven Too",0,1940,,141,"Drama,Romance",379,1373,0032194,2,"All This, and Heaven Too",1940
tt0032211,6.5,119,movie,Anne of Windy Poplars,Anne of Windy Poplars,0,1940,,86,Drama,371,5320,0032211,3,Anne Of Windy Poplars,1940
tt0032215,4.6,1393,movie,The Ape,The Ape,0,1940,,62,Horror,374,2556,0032215,3,"Ape, The",1940
tt0032273,7.1,2720,movie,Boom Town,Boom Town,0,1940,,119,"Adventure,Drama,Romance",357,1356,0032273,1,Boom Town,1940
tt0032339,7.4,3004,movie,A Chump at Oxford,A Chump at Oxford,0,1939,,62,Comedy,370,1975,0032339,0,A Chump at Oxford,1940
tt0032349,6.5,1156,movie,Comrade X,Comrade X,0,1940,,104,"Comedy,Romance",364,1355,0032349,2,Comrade X,1940
tt0032376,6.7,1566,movie,"Dance, Girl, Dance","Dance, Girl, Dance",0,1940,,90,"Comedy,Drama,Musical",361,4415,0032376,3,"Dance, Girl, Dance",1940
tt0032406,5.8,329,movie,Chamber of Horrors,The Door with Seven Locks,0,1940,,89,"Drama,Horror,Mystery",367,4363,0032406,2,Chamber of Horrors / Door with the Seven Locks,1940
tt0032455,7.8,79943,movie,Fantasia,Fantasia,0,1940,,125,"Animation,Family,Fantasy",353,5039,0032455,0,Fantasia,1940
tt0032484,7.6,15926,movie,Foreign Correspondent,Foreign Correspondent,0,1940,,120,"Action,Romance,Thriller",368,7311,0032484,1,Foreign Correspondent,1940
tt0032551,8.1,78459,movie,The Grapes of Wrath,The Grapes of Wrath,0,1940,,129,"Drama,History",359,1387,0032551,3,"Grapes of Wrath, The",1940
tt0032553,8.5,172257,movie,The Great Dictator,The Great Dictator,0,1940,,125,"Comedy,Drama,War",356,3470,0032553,3,"Great Dictator, The",1940
tt0032599,8,47017,movie,His Girl Friday,His Girl Friday,0,1940,,92,"Comedy,Drama,Romance",362,3033,0032599,3,His Girl Friday,1940
tt0032690,6,112,movie,The Last Alarm,The Last Alarm,0,1940,,61,"Action,Adventure,Crime",360,5802,0032690,3,"Last Alarm, The",1940
tt0032701,7.7,9992,movie,The Letter,The Letter,0,1940,,95,"Crime,Drama,Film-Noir",352,1380,0032701,2,"Letter, The",1940
tt0032811,7.9,3855,movie,The Mortal Storm,The Mortal Storm,0,1940,,100,Drama,375,1501,0032811,3,"Mortal Storm, The",1940
tt0032904,8,56817,movie,The Philadelphia Story,The Philadelphia Story,0,1940,,112,"Comedy,Romance",377,4943,0032904,3,"Philadelphia Story, The",1940
tt0032910,7.5,110441,movie,Pinocchio,Pinocchio,0,1940,,88,"Animation,Comedy,Family",376,478,0032910,1,Pinocchio,1940
tt0032943,7.4,6731,movie,Pride and Prejudice,Pride and Prejudice,0,1940,,118,"Drama,Romance",365,4257,0032943,3,Pride and Prejudice,1940
tt0032946,7,1087,movie,Primrose Path,Primrose Path,0,1940,,93,"Drama,Romance",366,4354,0032946,3,Primrose Path,1940
tt0032976,8.1,107049,movie,Rebecca,Rebecca,0,1940,,130,"Drama,Mystery,Romance",372,618,0032976,3,Rebecca,1940
tt0032983,6.7,2441,movie,The Return of Frank James,The Return of Frank James,0,1940,,92,"Crime,History,Western",373,1366,0032983,0,"Return of Frank James, The",1940
tt0033021,6.3,2726,movie,Santa Fe Trail,Santa Fe Trail,0,1940,,110,"Adventure,Biography,Drama",354,2678,0033021,1,Santa Fe Trail,1940
